id_micro,f_2,f_3,"M1,1","M1,2","M1,3","M1,4","M1,5","M1,6","M2,2","M2,3","M2,4","M2,5","M2,6","M3,3","M3,4","M3,5","M3,6","M4,4","M4,5","M4,6","M5,5","M5,6","M6,6",last_sigma
208_100_1e-05_50_4_6,0.085745,0.127544,0.0001196728597903,4.67175883469123e-05,0.0001167865660289,4.59320569009968e-05,4.54771587560848e-05,0.0001097073147383,-8.31404672448138e-08,-7.23887270262585e-07,-5.01649837400025e-07,3.4344922371997e-05,3.10414815137711e-07,3.38622424441891e-07,8.398972344408191e-09,-1.63591735908979e-07,3.48041234558674e-05,-2.09201017937282e-07,-1.37952079800257e-07,-1.76447789086276e-07,3.26399564170901e-07,3.73547541126389e-08,3.5150428339352e-05,-0.0025273143597692
209_100_1e-05_50_4_6,0.03837,0.106637,0.0001261704206214,4.9583385236979e-05,0.0001222248959871,4.7680947392653e-05,4.72263367519587e-05,0.0001128382161694,1.05262759595095e-07,-6.94402717918661e-07,-2.07909783745089e-07,3.50688953366165e-05,-2.53801803165595e-07,5.51650864336306e-08,-4.44677610103033e-07,2.7587196627552504e-09,3.54889082916787e-05,-1.89453316112217e-08,-8.4936495426656e-08,3.05791099089911e-08,6.19697215828638e-08,1.53282099091447e-07,3.6703147797987e-05,-0.0027967068491427
210_100_1e-05_50_4_6,0.060043,0.127567,0.0001193202893085,4.74591283530253e-05,0.0001176193468318,4.54635323507119e-05,4.47220568875475e-05,0.0001097913546934,1.72809895656644e-08,-2.96711304943183e-07,4.02480124561097e-08,3.34208500818217e-05,-4.11161510952466e-07,-2.77850889231778e-07,-5.92210676555342e-07,-1.09959533090145e-07,3.40486693220204e-05,-2.46580898859052e-07,-2.41906011948245e-07,-1.10127947449757e-07,-2.21451896076788e-07,1.80672422456185e-08,3.57444095312686e-05,-0.0026132497461583
211_100_1e-05_50_4_6,0.07478,0.148219,0.0001157013842032,4.4110023387463e-05,0.000112392588718,4.36049022875152e-05,4.18853836249742e-05,0.0001040646780061,2.82531387560093e-07,1.88475672906062e-07,7.98325974259785e-07,3.16249840377482e-05,-1.28678136878516e-07,-1.63975363583448e-07,3.24815462383669e-07,-1.12835345262876e-07,3.36076516398922e-05,-1.55403972251914e-07,-1.51473206602822e-07,-7.2915305493545e-08,-2.56350872453585e-07,2.50194429185156e-07,3.33875396017644e-05,-0.002549145909326
212_100_1e-05_50_4_6,0.080568,0.100605,0.0001267816722951,5.00772305410643e-05,0.0001248470310402,4.82934415921437e-05,4.77159930255155e-05,0.0001162937312461,1.69317775611015e-08,-2.55214166740981e-07,-2.99329378028984e-08,3.53583848867111e-05,6.8224483351036e-07,3.18956020916926e-07,1.06718292458005e-07,1.28688966648321e-07,3.60763093338309e-05,3.30784351368454e-07,2.73611516247758e-07,1.98682297762911e-07,2.5902782989697e-07,-1.21483419367871e-08,3.7291330155797e-05,-0.0027617877647188
213_100_1e-05_50_4_6,0.077633,0.09886,0.0001271002263017,5.04881998958321e-05,0.0001261513189725,4.96101986487766e-05,4.89133341087194e-05,0.0001188035754656,-2.64879259788147e-08,-2.49392193365463e-08,2.14126981270385e-07,3.60008344519855e-05,4.56696711914502e-07,1.13863164835708e-07,5.93827084305816e-07,-1.08096580680142e-08,3.66918720837511e-05,-3.02768538965538e-07,-3.21968172990258e-07,-9.76794219723813e-08,1.01041605864256e-07,1.31794901759769e-08,3.71244565811417e-05,-0.0025054305123369
214_100_1e-05_50_4_6,0.056748,0.084565,0.0001315132842943,5.23457825187591e-05,0.0001300143297562,5.01286781774975e-05,4.98747149751065e-05,0.0001207275840139,-1.09532113254773e-07,-1.60231100750203e-07,-2.84184195220045e-07,3.63845258722591e-05,2.78503644216294e-08,1.23218994414823e-08,3.72755750463684e-07,1.36926573961969e-07,3.66019610852432e-05,2.18453782545211e-07,7.03277810324522e-08,1.6895702872876e-07,-8.26830076420365e-08,-5.66643802411517e-08,3.83259010574696e-05,-0.0027176840413316
215_100_1e-05_50_4_6,0.085893,0.122465,0.0001220696045526,4.76906318450266e-05,0.0001187439370954,4.62972566301322e-05,4.5577456010877e-05,0.000111623027416,-3.85841271093541e-08,-5.38847799681618e-07,-1.13795641018563e-07,3.40661168630597e-05,2.88782821212354e-07,-4.1044933802869e-08,1.59586799322682e-07,-4.73393445533345e-07,3.48955565015687e-05,-3.95639171826815e-07,-6.89281375210197e-07,-5.46906407376832e-07,-3.75635328296717e-08,-1.86154505773111e-08,3.57969241463304e-05,-0.0027633341352545
216_100_1e-05_50_4_6,0.068287,0.116958,0.000122992837045,4.82635351710854e-05,0.000119440738929,4.66904818435518e-05,4.6564109289606e-05,0.0001111441192359,4.76749858548916e-07,9.83988335890696e-07,9.23489301571648e-07,3.49760637628215e-05,2.31456842096934e-07,-2.53547241422522e-08,1.63905486725145e-07,-1.43244045497653e-07,3.51311946848121e-05,1.98167498981394e-07,2.58884806511798e-07,-1.04053582464499e-07,-1.03125040206608e-07,2.99410604900972e-07,3.61213442736828e-05,-0.0027129674772136
217_100_1e-05_50_4_6,0.033342,0.107702,0.0001252285821107,4.93268567210675e-05,0.0001211488115865,4.78805270584238e-05,4.78814488633362e-05,0.0001142506238015,3.08145000592177e-07,7.34064373679527e-07,5.49536633014731e-07,3.54403426918144e-05,-1.20214146966552e-07,-1.05723120173976e-07,3.85077269998336e-08,1.98823312672327e-08,3.54259741345123e-05,-2.9285662942834e-07,-2.5622562124852e-07,-4.13354568175862e-08,-7.9859348756482e-08,3.27674490175521e-07,3.64170436124863e-05,-0.0027762602367089
218_100_1e-05_50_4_6,0.048903,0.070279,0.0001340065340627,5.42634794676385e-05,0.0001324759787584,5.23333959886376e-05,5.2736281653229e-05,0.0001257885062969,2.17366024339561e-07,4.30463770020493e-07,1.28491135774106e-07,3.82504838492399e-05,-2.97128773968014e-07,2.26348929925798e-08,-7.83857764979159e-07,7.53949708293103e-09,3.78291962205655e-05,-3.80941537668283e-07,-2.02320153370593e-07,-1.15343566696406e-07,8.75024711668198e-08,1.76858555028075e-07,3.94286753112454e-05,-0.002760049995423
219_100_1e-05_50_4_6,0.07305,0.117814,0.0001217922941819,4.78035567088763e-05,0.0001187100347053,4.71836040639532e-05,4.60619180918699e-05,0.0001161103117348,-8.90351595764352e-08,-2.90110488264228e-07,-4.77638333444441e-07,3.40060401542256e-05,-2.63805795609346e-07,-7.30055719717453e-08,-3.83697887707914e-07,2.26519377754761e-07,3.51314014264929e-05,-1.71268762894028e-07,-2.47420192630142e-07,1.80289490558182e-07,3.33550714510102e-08,-4.66206529068457e-08,3.5772232321494e-05,-0.0026769032656085
220_100_1e-05_50_4_6,0.087732,0.130862,0.0001180325599752,4.56061540377082e-05,0.0001156487319956,4.42746238820842e-05,4.53981141037259e-05,0.0001123683366005,-3.54430810866192e-07,-4.21970900258283e-07,-3.01803249696499e-07,3.43927968174652e-05,-6.39025894282059e-07,-2.38740305600825e-07,-7.11149797131051e-07,7.77498424858212e-08,3.3032794057702e-05,3.94610763470727e-07,4.95438700913462e-07,1.33536054018462e-07,-1.38047389491513e-07,-4.16925570112646e-07,3.43197091574453e-05,-0.0022703690059573
221_100_1e-05_50_4_6,0.067067,0.098727,0.0001275348298079,5.08679043874667e-05,0.0001253231193867,5.00306093994393e-05,4.93803345420153e-05,0.0001210010899752,-1.36118268238965e-07,-5.61968676576636e-07,-3.30951035412233e-07,3.60153569555938e-05,1.02771982902347e-07,8.38554653968646e-08,-5.40655128496935e-07,-3.90954773364695e-08,3.674434480554e-05,-3.70246677783974e-07,-6.58762306536045e-07,-1.65811776389915e-08,1.50740864240674e-07,-1.08903663940807e-07,3.73186053558673e-05,-0.0028283563377131
222_100_1e-05_50_4_6,0.070866,0.122132,0.000122171191716,4.81042327564954e-05,0.0001191458078347,4.47120971652843e-05,4.52793019099852e-05,0.0001074231753475,5.48978560322372e-07,3.91825379158606e-07,1.33253453800857e-07,3.41723733756296e-05,1.72258883570767e-07,3.70194922504247e-08,2.22383386303048e-07,-9.25487407958101e-08,3.376073984299e-05,-1.73789540561832e-07,-3.27311016561542e-07,-9.43381099719609e-08,-2.28872320292856e-08,5.78210947535323e-07,3.63244463074324e-05,-0.0027094563617262
223_100_1e-05_50_4_6,0.069128,0.102338,0.0001277733724963,5.04689668714384e-05,0.0001230832231954,4.94475771311553e-05,4.88793164420008e-05,0.0001183045223565,4.0572993712872e-07,-3.4535726430026705e-09,1.87803897829858e-07,3.5965441587817e-05,3.90233121509471e-08,3.58071205258882e-08,1.85544491486696e-07,5.93372847157364e-08,3.65490433470811e-05,-1.89703684422113e-07,-3.84071510615071e-07,7.35728642921931e-08,-2.07340417912628e-08,3.65029805181116e-07,3.72514796559132e-05,-0.0029329932863703
224_100_1e-05_50_4_6,0.055084,0.117426,0.0001216666984763,4.79422448709007e-05,0.0001197399384287,4.66582485458663e-05,4.61828887697175e-05,0.0001125495840144,-1.76846952956502e-08,2.18128997783579e-07,-2.14511493743005e-07,3.43303337614627e-05,3.09964775243259e-07,1.26610015602581e-07,2.90261771474012e-07,-2.03520720853469e-07,3.50745373371946e-05,-3.31481516418846e-08,1.12459676329364e-07,-1.91785874198025e-07,-7.472081801508761e-09,6.47609669201669e-09,3.56850384495712e-05,-0.0026364230690402
225_100_1e-05_50_4_6,0.077986,0.103103,0.0001225996556217,4.93656317635743e-05,0.0001242710840461,4.69659068478844e-05,4.83960985310442e-05,0.000117582554859,1.3420531087751e-07,4.96862846071127e-07,5.16607212310425e-07,3.61879961933063e-05,-8.1217283073277e-07,-3.98326625818148e-07,-4.10878508701214e-07,-4.21233334380575e-07,3.48381230745448e-05,-7.26379169188464e-07,-8.28252766209695e-07,-4.43472259340447e-07,-2.98739107659414e-07,7.68369399208353e-08,3.69470508286952e-05,-0.0025275051384008
226_100_1e-05_50_4_6,0.043113,0.119892,0.0001191411084552,4.72638104968089e-05,0.0001186254874468,4.60443860628868e-05,4.650911374715e-05,0.0001143195820552,1.43295617989938e-07,3.75652713037358e-08,-2.24178304241196e-07,3.4724376082583e-05,6.99131961258842e-07,4.36550637520103e-07,2.26761218294821e-07,8.0541195099842e-08,3.4154166098253e-05,1.38341740329856e-07,5.61246761495058e-08,6.71679565040092e-08,3.09346505596623e-07,1.50326845083883e-07,3.5303411905579e-05,-0.0023642128062086
227_100_1e-05_50_4_6,0.072041,0.110787,0.000123195900015,4.92502245734932e-05,0.0001217791275581,4.7476115044065e-05,4.775843216494e-05,0.0001145337698998,-2.17196917443417e-08,7.63947097959633e-08,1.59741406862983e-08,3.56557810731306e-05,4.03083991243374e-07,1.80707862488864e-08,3.71330787674006e-07,-1.18756417291625e-07,3.55223250449917e-05,8.8007161280071e-08,1.45017228688419e-07,-8.82059327378323e-08,-3.233732804257e-08,1.22095711570005e-08,3.67441102186824e-05,-0.0027769856495346
228_100_1e-05_50_4_6,0.087675,0.11398,0.0001239987967105,4.71880632855527e-05,0.0001176071583496,4.66863657919362e-05,4.55001110791945e-05,0.0001141033816865,4.15879024073941e-07,3.71667925287445e-07,4.52919661321007e-07,3.41240281860917e-05,-4.51511365118262e-07,-2.18285379853557e-07,-1.1364678854929e-07,2.30144197597405e-08,3.52259530637566e-05,5.395493587499871e-09,5.25116242425793e-08,-1.89169601707181e-08,-1.52165413343046e-07,4.27664900473999e-07,3.54836576026686e-05,-0.002669858455639
229_100_1e-05_50_4_6,0.078419,0.097257,0.0001271978110614,5.0467182376878e-05,0.0001261856171898,4.94298888593308e-05,4.94640604911856e-05,0.0001198609654655,2.31161359902406e-07,1.51824905178594e-08,4.20693534516469e-07,3.6474694215608e-05,9.33198479092999e-07,6.96299792263676e-07,1.30364442213895e-06,-2.24752819755747e-08,3.6588691986498e-05,-1.03543369235823e-07,-1.02445393136333e-07,-8.76488591285807e-08,5.5606488619887e-07,2.02967104583028e-07,3.70696077086029e-05,-0.0025342033988168
230_100_1e-05_50_4_6,0.065701,0.101407,0.000126193993141,5.03348503294822e-05,0.0001250505171483,4.82123679203147e-05,4.84407968894818e-05,0.0001153028313495,-3.92995963520379e-07,-7.26857285188531e-07,-6.83622653607484e-07,3.6092177048989e-05,2.02418749141565e-08,4.24607296038145e-08,-2.1710125396734e-07,8.32148310111541e-08,3.57497951404638e-05,8.17494112402066e-07,9.07501615931914e-07,8.66568512933595e-08,9.00022952072976e-08,-3.68660942677531e-07,3.71292578402611e-05,-0.0026870491295067
231_100_1e-05_50_4_6,0.056463,0.129709,0.0001173569617088,4.60722684132162e-05,0.0001170074487532,4.48502434365929e-05,4.44921898933674e-05,0.0001109545766253,2.27563142965321e-07,3.24860665524869e-07,7.57710468295345e-07,3.32206362180995e-05,1.73989139703412e-07,2.04376312175443e-08,9.90714304190611e-08,1.30468862499556e-07,3.36050719690704e-05,1.14489965025342e-07,3.54167665471507e-07,9.99243639443132e-08,1.71582298313677e-08,1.1556809999864e-07,3.46806765173689e-05,-0.0022927724162699
232_100_1e-05_50_4_6,0.059926,0.126752,0.0001210249487004,4.7280758884941e-05,0.0001183931081903,4.34966056446159e-05,4.32709955330465e-05,0.0001040787272424,-5.91085388206973e-08,3.47855801393535e-07,2.9667256916207e-07,3.27001929602592e-05,2.92590342935925e-07,1.46994066065094e-07,4.50899802820197e-07,-1.5035941549531e-07,3.2970388670798e-05,-8.02913039589275e-08,-3.6317621881985e-07,-2.4194034356782e-07,-8.484811748165831e-09,-4.97811295516346e-08,3.59189857302393e-05,-0.0026535577489398
233_100_1e-05_50_4_6,0.083375,0.093753,0.0001292035586182,5.19961994208385e-05,0.0001285283762442,4.97452558672075e-05,4.98292166495315e-05,0.0001207870102437,9.14702812701889e-08,3.24675724462589e-07,4.56315172837876e-07,3.64716019188842e-05,-2.33520739789416e-08,6.64122188683208e-08,-6.37872792158862e-10,-1.29259298239657e-07,3.64004147978637e-05,-2.64072616974063e-07,-3.89541299884237e-07,-1.72170203257571e-07,8.69787619868877e-08,2.62475205743873e-08,3.81855406925225e-05,-0.0028101595525813
234_100_1e-05_50_4_6,0.071426,0.134238,0.0001189102843355,4.61024917434452e-05,0.0001158174798578,4.4532783115404e-05,4.54729546798216e-05,0.0001080061276491,2.60716600415763e-07,5.39949837710293e-07,5.3852294822175e-07,3.42499926334619e-05,-1.08839667674653e-08,2.82587511824581e-08,-4.30183752967575e-08,-2.68273178239646e-08,3.34595281306063e-05,-5.8007207084542e-07,-4.82704047080127e-07,-1.33178278505793e-07,-2.47215948121915e-08,2.7448346524343e-07,3.46112139721726e-05,-0.0024850506361707
235_100_1e-05_50_4_6,0.066337,0.131243,0.0001176115351735,4.61938977313357e-05,0.0001171929098373,4.37764335198587e-05,4.3542047245799e-05,0.0001090724040661,-3.51320039574365e-08,-5.05427715249318e-07,-5.18159369861947e-07,3.2606649908237e-05,7.6852611005178e-07,3.17739987481727e-07,8.29286655493439e-07,-2.287916221126e-07,3.29732191301161e-05,-1.67278024927219e-07,-1.27670965604575e-07,-1.7010716105914e-07,2.62807865831525e-07,-6.65087102321861e-08,3.49350603101045e-05,-0.0023962245596872
236_100_1e-05_50_4_6,0.074872,0.104939,0.0001254413607253,5.00063124822531e-05,0.0001228097741512,4.86980052411449e-05,4.83585102002087e-05,0.0001191043521436,-2.8893611027637e-07,3.47251436669602e-07,1.07357888319516e-07,3.56122932990508e-05,6.1969890335789e-07,1.86437560385913e-07,5.78692935118271e-07,2.40242194710736e-07,3.59853448771891e-05,4.07423644909279e-07,2.00662706961766e-07,2.25693694608971e-07,1.11206077426058e-07,-3.01126606632519e-07,3.70148669575321e-05,-0.0027497024629417
237_100_1e-05_50_4_6,0.061635,0.127161,0.0001214633643988,4.70351554685059e-05,0.0001175032025069,4.45857418999197e-05,4.44491478919564e-05,0.0001081993098364,-1.58880026089363e-07,-7.8119073756424e-07,-2.06479582694605e-07,3.32545958072426e-05,5.813287727655461e-09,8.112451267216491e-09,8.31318206044253e-08,-5.09313256678902e-08,3.35089871029075e-05,5.55953174732435e-07,4.99496865426304e-07,2.0767655522929503e-09,-1.67167010224905e-08,-1.63622920925635e-07,3.54690780548226e-05,-0.0025889132346601
238_100_1e-05_50_4_6,0.064461,0.110671,0.0001241836385309,4.87839802997e-05,0.0001215826604282,4.71177542473985e-05,4.7101114024087e-05,0.0001145952263421,-1.92953322048499e-07,-4.29327078582625e-07,2.50653694802552e-07,3.51827968278047e-05,-1.31010929933429e-07,-5.44224926055964e-08,-2.21234086431112e-07,-3.02423658271468e-08,3.51455627831914e-05,-1.54151340882362e-08,-1.3390264810286e-07,-8.92930829496536e-08,-3.20321367674071e-08,-1.72202870560286e-07,3.63174546317872e-05,-0.002647208570312
239_100_1e-05_50_4_6,0.085097,0.115469,0.00011773310268,4.67809867997095e-05,0.0001224484156931,4.55426269837231e-05,4.73457017342043e-05,0.0001161790525419,-9.3244318045979e-09,-3.5076589114624e-07,-4.43317345830328e-07,3.5606278706387e-05,-1.53507206275016e-07,7.51371981467453e-08,-3.24409915381639e-07,1.85054846378944e-07,3.3978018489825e-05,2.5626873168278e-07,1.87413672532596e-07,2.77890707762746e-07,8.95634247738016e-08,3.07881678774511e-08,3.5109993166022e-05,-0.0021674220238103
240_100_1e-05_50_4_6,0.051054,0.139589,0.000116274634049,4.53184223095154e-05,0.0001144462271106,4.37083588914293e-05,4.40151815446366e-05,0.0001081753958942,-2.4567510391009e-07,-2.04727226709632e-07,3.16072334570672e-08,3.30498910824193e-05,-4.25071602843081e-07,-9.7953317196282e-08,-2.14399812915601e-07,-5.46637642359557e-08,3.27394927359845e-05,-1.55074664564497e-07,1.72394863832965e-07,-5.48822913118393e-08,-1.15149525284142e-07,-2.28508459248036e-07,3.4193848094413e-05,-0.0023681691417297
241_100_1e-05_50_4_6,0.05479,0.137856,0.0001161934377701,4.55505323953623e-05,0.0001130102801318,4.32058127669286e-05,4.33697531694875e-05,0.0001059020013348,-4.51485578347334e-07,-7.09378656647388e-07,-6.97225883994002e-07,3.28863003912233e-05,5.42708099759003e-07,3.64143653383126e-07,7.2118219350254e-07,-3.93744510337094e-07,3.26173381902447e-05,-3.91267084420888e-07,-6.27920333229961e-07,-4.4187031141457e-07,2.89475991735803e-07,-4.40251673456447e-07,3.4818402074861e-05,-0.0025024861583197
242_100_1e-05_50_4_6,0.060038,0.104306,0.0001258959206603,5.00798509405325e-05,0.0001228834248586,4.7500935547606e-05,4.71052717872224e-05,0.0001140891331919,2.18231709645517e-07,5.14428936667473e-07,3.27332669083518e-07,3.50629648513951e-05,-6.83163949467758e-07,-2.11207890000733e-07,-4.04914139691685e-07,-2.44066237336081e-07,3.53175852626359e-05,-5.87447019724687e-07,-7.60841782246848e-07,-2.13680885808393e-07,-1.34752119369971e-07,1.39692496911568e-07,3.7393816105958e-05,-0.0027469288703346
243_100_1e-05_50_4_6,0.073545,0.122981,0.0001206700223765,4.77085223907119e-05,0.0001196065918905,4.57880172903065e-05,4.54376118876416e-05,0.0001090208169354,-7.61367145210606e-08,-1.54725342354093e-07,-1.77168928992328e-07,3.39867442695705e-05,6.69095855137711e-07,6.53447591691439e-07,5.7555486278277e-07,-1.43252938289368e-07,3.44888260553306e-05,-3.02332813488451e-07,-1.80220656075899e-07,-1.52272509154021e-07,6.21629266574835e-07,-5.33816523987048e-08,3.59427435127025e-05,-0.0026496908473376
244_100_1e-05_50_4_6,0.071916,0.106022,0.0001278171316348,5.04006753309865e-05,0.0001232314592361,4.8599245198861e-05,4.77549080951022e-05,0.0001158661582134,3.68557045911198e-07,1.99354482671305e-08,4.89190121097348e-07,3.50075052938704e-05,-3.7857194585732e-07,-2.90371413231139e-07,-5.2273898952443e-07,6.52872630894561e-08,3.59802169707063e-05,1.39950609180631e-07,2.71332059688896e-07,1.18315838608971e-07,-2.77280150571005e-07,3.67901439431378e-07,3.72753076705508e-05,-0.0028720337319533
245_100_1e-05_50_4_6,0.088259,0.094264,0.0001303679390029,5.21586361979609e-05,0.0001275142803549,4.98826426254379e-05,4.93124969753839e-05,0.0001198971479079,3.86952992683403e-08,2.50706896881171e-07,5.35346288889657e-07,3.62607864766343e-05,-2.14757054508573e-07,-1.98028243050743e-08,-3.79169250512647e-07,-2.40728183671148e-07,3.66435310203016e-05,8.33407851313952e-08,8.8874334858992e-08,-2.09744436988128e-07,-8.504665166074431e-09,-1.23471457980569e-08,3.84772012048706e-05,-0.0028373189047938
246_100_1e-05_50_4_6,0.078162,0.099473,0.0001269617597453,5.08518872664089e-05,0.0001256848069813,4.98176855908997e-05,4.85926393751737e-05,0.0001205008369074,-2.19440814238616e-10,-2.08316583648041e-07,-1.52210804437359e-07,3.5488412549271e-05,4.60534329017765e-07,3.61689049844153e-07,5.95800406278034e-07,6.33683766417299e-08,3.66843668592101e-05,-1.25508481723712e-07,-2.74336269750281e-07,3.1478015591366e-08,3.57155731089753e-07,5.04660006827505e-08,3.75061730832967e-05,-0.0027365650226312
247_100_1e-05_50_4_6,0.064944,0.093027,0.0001269997103518,5.06585646412442e-05,0.0001266151343729,4.92924687482393e-05,5.09911639044773e-05,0.0001214518827914,-4.07728411985453e-07,-7.78682651413859e-07,-8.77367643208776e-07,3.76480878617326e-05,-1.5461132444612e-07,-1.06348797650816e-07,-4.82209707114728e-07,-1.97785845919504e-07,3.59474532697543e-05,-1.48955530493644e-07,-8.95931676802539e-08,-2.15929488126603e-07,-7.53035210414298e-08,-3.01254140329115e-07,3.71343702175432e-05,-0.0024606125846439
248_100_1e-05_50_4_6,0.063424,0.138034,0.0001156572183226,4.48766635010196e-05,0.0001124514010076,4.333320252789e-05,4.25835150754941e-05,0.0001056630490466,7.97554384658754e-08,1.70546681843338e-07,2.26447523103754e-07,3.26250960989069e-05,-2.02362560362606e-07,-1.80124306398632e-07,-6.3279332765675e-07,1.92678266388637e-07,3.3299713278969e-05,-1.76670182488006e-07,3.77615220907906e-08,1.57820685084067e-07,-1.20480895752005e-07,-1.71467562637029e-08,3.42428756769715e-05,-0.0024190280163525
249_100_1e-05_50_4_6,0.063814,0.121843,0.0001204401698086,4.65369400983446e-05,0.0001173770056766,4.60637376303833e-05,4.55153801770228e-05,0.0001151908334206,2.56830009825079e-08,1.34863628698616e-07,1.79109833202618e-08,3.38615835220941e-05,-6.24943162975234e-07,-1.75983870650098e-07,-8.25914701107753e-07,-1.93509861199178e-07,3.45150662349354e-05,-2.19921823025307e-07,-3.67856206368723e-07,-2.78206424104132e-07,6.9282955345818505e-09,-2.17508464011141e-08,3.4685619448398e-05,-0.0023573906713323
250_100_1e-05_50_4_6,0.057972,0.098482,0.0001269271075745,5.0774246660471e-05,0.0001250464281974,4.83375740155574e-05,4.83446058606083e-05,0.0001163462253493,2.3144911562282e-07,1.1290991733877e-06,9.21616768117124e-07,3.57861633769383e-05,-6.65783038880441e-07,-1.37077937308934e-07,-8.8254846787961e-07,-1.23302567850571e-07,3.59033770213115e-05,-3.25036884608524e-07,-1.06662478008408e-07,-9.75579106362747e-08,-5.95002379288797e-08,4.43740687396964e-08,3.75466935896115e-05,-0.002739552168631
251_100_1e-05_50_4_6,0.074509,0.120525,0.0001218729378398,4.84034135488148e-05,0.0001203896650861,4.56474950432605e-05,4.48161786329042e-05,0.0001108171872975,-3.65506641495116e-07,-6.08685387450757e-07,-6.5212711716855e-07,3.30585130757496e-05,-3.03023960213374e-07,-1.40379214074611e-07,-3.32791540456856e-07,-1.5351721797643e-07,3.42267002558597e-05,6.6969886377887e-08,-2.95486692858181e-07,-2.19549320375416e-07,-1.27250962705147e-07,-2.26278661777994e-07,3.65786223710718e-05,-0.0027283604736502
252_100_1e-05_50_4_6,0.0521,0.101977,0.000127709359608,4.9113869103842e-05,0.0001205255146504,4.82602248814803e-05,4.65494754958483e-05,0.0001156174585664,8.13923399189359e-08,2.89196652056124e-07,2.60097199722339e-07,3.44296945966705e-05,-5.98711287336226e-07,-4.0410043289019e-07,-4.8371079951599e-07,-1.19086735434825e-08,3.59549418058122e-05,1.57582699855872e-07,1.09883845232861e-07,-6.46746569187187e-08,-3.12029244421802e-07,5.85804463772993e-08,3.65609184483488e-05,-0.0028827969138237
253_100_1e-05_50_4_6,0.051824,0.100619,0.0001277687352591,5.02846279542221e-05,0.0001232129914869,4.79646486240317e-05,4.83887881029758e-05,0.0001136592381657,-9.05833644598299e-07,-1.26022553073964e-06,-9.52580749031001e-07,3.59993399940874e-05,-5.46166731407904e-07,-1.89859884472313e-07,-6.36411642760381e-07,-1.06756817752673e-07,3.56941251710849e-05,-5.51998128673115e-07,-3.30312762276183e-07,-1.61383959423411e-07,-8.71151403108236e-08,-7.40696977389643e-07,3.72777438874518e-05,-0.0028902374358246
254_100_1e-05_50_4_6,0.06805,0.10775,0.0001256295760131,4.94426788173196e-05,0.0001220799659826,4.7410467193916e-05,4.77630745840972e-05,0.0001147476695713,-5.94621813455124e-07,-7.68194016431024e-07,-4.21405640403935e-07,3.55978207759858e-05,-2.33572899557206e-07,7.8721825330229e-08,8.66894806074961e-08,3.36169546187089e-07,3.51084542348979e-05,8.25869607153931e-07,8.33133634082833e-07,3.56672160327587e-07,5.74658795866915e-08,-6.3593704523924e-07,3.68368125874337e-05,-0.0026230134295812
255_100_1e-05_50_4_6,0.073824,0.113369,0.0001240789999838,4.83138375170213e-05,0.0001208265253775,4.53093377135095e-05,4.46554640475889e-05,0.0001086861086199,-4.17909867278793e-07,-7.43467862934108e-08,-3.86774233589139e-07,3.36999565422862e-05,1.366411623551e-07,-9.12479557739663e-08,-1.47824539136519e-08,2.6594052568925e-07,3.42969157098627e-05,-7.25722740741886e-08,-1.33117762163345e-07,2.54977960557444e-07,-6.06441857772358e-08,-2.64910249152386e-07,3.65744900657808e-05,-0.0027027797352892
256_100_1e-05_50_4_6,0.062457,0.129302,0.00011884942862,4.58677487649986e-05,0.0001142788054328,4.48628626554182e-05,4.4531836370878e-05,0.0001100615919689,-4.13957664845312e-07,-7.90007915569764e-07,-9.3427756653355e-07,3.34518671909619e-05,-2.61604830743945e-07,-3.03949250776724e-07,-5.0927117508251e-07,2.64712244167144e-07,3.39427250818828e-05,3.84422533019932e-07,2.417553780866e-07,2.65891256018205e-07,-1.86916855286547e-07,-3.04606370800403e-07,3.4692334974741e-05,-0.0025350137549695
257_100_1e-05_50_4_6,0.06632,0.100019,0.0001287173366699,5.03757047098685e-05,0.0001230188381465,4.93979508389876e-05,4.8367763800329e-05,0.0001169263156409,-1.15509977452448e-07,3.04143870153117e-07,1.0919542861387e-07,3.57899207219728e-05,4.8863982459695e-07,9.37537424897188e-08,3.67848353153788e-07,2.2456749195465e-08,3.67348220608907e-05,-2.11102586073945e-07,-2.08082619732351e-07,1.62643352654899e-08,1.12508501616386e-07,-1.17240720275563e-07,3.72180318522147e-05,-0.0029565654314758
258_100_1e-05_50_4_6,0.069325,0.104913,0.000127646601021,4.95638421294263e-05,0.0001218616923622,4.90634737913708e-05,4.83953405198463e-05,0.0001174559020662,-1.6519225478077e-07,-2.25967881191014e-07,-6.9589456334186e-07,3.5730579781912e-05,-4.21997251894427e-07,-1.62297061478522e-07,-4.2155099529799e-07,-4.60053868659812e-08,3.64092375226353e-05,2.23047390860753e-07,3.60220241413633e-08,3.7670761849628104e-09,-1.78954658926369e-07,-1.11961868441482e-07,3.64815868717633e-05,-0.0028893445324782
259_100_1e-05_50_4_6,0.065008,0.111017,0.0001244215872872,4.93072023747106e-05,0.0001243205298273,4.6261749548323e-05,4.63551171675638e-05,0.0001118265139774,-7.9551665106899e-08,-2.0211405674096e-07,-3.18740521868734e-07,3.4274496540436e-05,3.15917231678925e-07,1.97032366913175e-07,7.03081349763688e-07,-1.17086737443579e-07,3.4433795043624e-05,-1.13218561346262e-07,-1.36197448707488e-08,-1.33025341601231e-07,1.06177307943679e-07,-2.14675735000569e-08,3.68383453592846e-05,-0.0026565193096796
